path, orbit, block, line, sample, lat, lon, an, ca, cf, rms_atm, rms_model, rms_ad_model, weight, tweight, ascend
94, 88229, 29, 445, 743, 75.009755, 186.919588, 0.403237, 0.425785, 0.541124, 7.998000, 8.439677, 5.364890, 1.000000, 5.000000, 0
94, 88229, 29, 445, 744, 75.008018, 186.920643, 0.279180, 0.316404, 0.411836, 3.811667, 9.289748, 6.815417, 0.500000, 3.000000, 0
94, 88229, 29, 445, 744, 75.008018, 186.920643, 0.279180, 0.316404, 0.411836, 3.811667, 9.373811, 7.244524, 1.000000, 6.000000, 0
94, 88229, 29, 446, 744, 75.005981, 186.921872, 0.257288, 0.268404, 0.349294, 3.805714, 4.896111, 5.070000, 0.500000, 3.500000, 0
94, 88229, 29, 446, 744, 75.005981, 186.921872, 0.257288, 0.268404, 0.349294, 3.805714, 4.960252, 5.291250, 1.000000, 7.000000, 0
94, 88229, 29, 446, 745, 75.005110, 186.922383, 0.233298, 0.220563, 0.277033, 3.383333, 6.968962, 4.027435, 0.500000, 1.500000, 0
94, 88229, 29, 446, 745, 75.005110, 186.922383, 0.233298, 0.220563, 0.277033, 3.383333, 7.028722, 4.081111, 1.000000, 3.000000, 0
94, 88229, 29, 447, 745, 75.002201, 186.924121, 0.161317, 0.191058, 0.245832, 3.494000, 4.701946, 3.494000, 0.500000, 5.000000, 0
94, 88229, 29, 447, 745, 75.002201, 186.924121, 0.161317, 0.191058, 0.245832, 3.494000, 4.770971, 3.494000, 1.000000, 10.000000, 0
94, 88229, 29, 447, 746, 75.001910, 186.924251, 0.134226, 0.137861, 0.188819, 5.060000, 5.760268, 5.060000, 0.500000, 0.500000, 0
94, 88229, 29, 447, 746, 75.001910, 186.924251, 0.134226, 0.137861, 0.188819, 5.060000, 5.765000, 5.060000, 1.000000, 1.000000, 0
94, 88229, 29, 448, 746, 74.998706, 186.926118, 0.094569, 0.144767, 0.179072, 10.683636, 11.268759, 10.683636, 0.500000, 5.500000, 0
94, 88229, 29, 448, 746, 74.998706, 186.926118, 0.094569, 0.144767, 0.179072, 10.683636, 11.316791, 10.683636, 1.000000, 11.000000, 0
94, 88229, 29, 449, 746, 74.998125, 186.926483, 0.217593, 0.261017, 0.300399, 8.325000, 4.881033, 4.004531, 0.500000, 1.000000, 0
94, 88229, 29, 449, 746, 74.998125, 186.926483, 0.217593, 0.261017, 0.300399, 8.325000, 4.843187, 3.865161, 1.000000, 2.000000, 0
94, 88229, 29, 449, 747, 74.995509, 186.928003, 0.248067, 0.309831, 0.337497, 4.984444, 8.670889, 4.984444, 0.500000, 4.500000, 0
94, 88229, 29, 449, 747, 74.995509, 186.928003, 0.248067, 0.309831, 0.337497, 4.984444, 9.080494, 4.984444, 1.000000, 9.000000, 0
94, 88229, 29, 450, 747, 74.994345, 186.928717, 0.394209, 0.412094, 0.488995, 4.622500, 6.924799, 7.500495, 0.500000, 2.000000, 0
94, 88229, 29, 450, 747, 74.994345, 186.928717, 0.394209, 0.412094, 0.488995, 4.622500, 6.930996, 7.619175, 1.000000, 4.000000, 0
94, 88229, 29, 450, 748, 74.992602, 186.929734, 0.380802, 0.399956, 0.495896, 7.030000, 7.041508, 4.516735, 0.500000, 3.000000, 0
94, 88229, 29, 450, 748, 74.992602, 186.929734, 0.380802, 0.399956, 0.495896, 7.030000, 7.041543, 4.409787, 1.000000, 6.000000, 0
94, 88229, 29, 451, 748, 74.990575, 186.930967, 0.437347, 0.428429, 0.540585, 10.191429, 7.470949, 8.492039, 0.500000, 3.500000, 0
94, 88229, 29, 451, 748, 74.990575, 186.930967, 0.437347, 0.428429, 0.540585, 10.191429, 7.459165, 8.432261, 1.000000, 7.000000, 0
94, 88229, 29, 451, 749, 74.989413, 186.931706, 0.437060, 0.443376, 0.551011, 9.710000, 8.186071, 6.804596, 0.500000, 2.000000, 0
94, 88229, 29, 451, 749, 74.989413, 186.931706, 0.437060, 0.443376, 0.551011, 9.710000, 8.183693, 6.771859, 1.000000, 4.000000, 0
94, 88229, 29, 452, 749, 74.986515, 186.933520, 0.467361, 0.456751, 0.569317, 7.801000, 10.107751, 10.848020, 0.500000, 5.000000, 0
94, 88229, 29, 452, 749, 74.986515, 186.933520, 0.467361, 0.456751, 0.569317, 7.801000, 10.119740, 11.182857, 1.000000, 10.000000, 0
94, 88229, 29, 452, 750, 74.986217, 186.933675, 0.475959, 0.494406, 0.585382, 7.250000, 10.869305, 8.620168, 0.500000, 0.500000, 0
94, 88229, 29, 452, 750, 74.986217, 186.933675, 0.475959, 0.494406, 0.585382, 7.250000, 10.871823, 8.631780, 1.000000, 1.000000, 0
94, 88229, 29, 453, 750, 74.983027, 186.935650, 0.514154, 0.512149, 0.602980, 6.047273, 13.027972, 12.695849, 0.500000, 5.500000, 0
94, 88229, 29, 453, 750, 74.983027, 186.935650, 0.514154, 0.512149, 0.602980, 6.047273, 13.101523, 13.465684, 1.000000, 11.000000, 0
94, 88229, 29, 45, 421, 76.259436, 186.107912, 0.447267, 0.481411, 0.556140, 9.570000, 8.490901, 12.180937, 0.500000, 0.500000, 0
94, 88229, 29, 45, 421, 76.259436, 186.107912, 0.447267, 0.481411, 0.556140, 9.570000, 8.489742, 12.265161, 1.000000, 1.000000, 0
94, 88229, 29, 45, 422, 76.256536, 186.109983, 0.458469, 0.474416, 0.544190, 10.087000, 8.995395, 7.263226, 0.500000, 5.000000, 0
94, 88229, 29, 45, 422, 76.256536, 186.109983, 0.458469, 0.474416, 0.544190, 10.087000, 8.982384, 6.720193, 1.000000, 10.000000, 0
94, 88229, 29, 454, 750, 74.982740, 186.935832, 0.503406, 0.492658, 0.594344, 12.120000, 9.112270, 11.083718, 0.500000, 0.500000, 0
94, 88229, 29, 454, 750, 74.982740, 186.935832, 0.503406, 0.492658, 0.594344, 12.120000, 9.109838, 11.070260, 1.000000, 1.000000, 0
94, 88229, 29, 454, 751, 74.979840, 186.937588, 0.492822, 0.508024, 0.603214, 6.921000, 12.611856, 7.932487, 0.500000, 5.000000, 0
94, 88229, 29, 454, 751, 74.979840, 186.937588, 0.492822, 0.508024, 0.603214, 6.921000, 12.649296, 7.990286, 1.000000, 10.000000, 0
94, 88229, 29, 455, 751, 74.978973, 186.938162, 0.507743, 0.500663, 0.604733, 3.890000, 11.332019, 9.668667, 0.500000, 1.500000, 0
94, 88229, 29, 455, 751, 74.978973, 186.938162, 0.507743, 0.500663, 0.604733, 3.890000, 11.347491, 9.766610, 1.000000, 3.000000, 0
94, 88229, 29, 455, 752, 74.976941, 186.939364, 0.503506, 0.522091, 0.615436, 13.485714, 12.730145, 19.927903, 0.500000, 3.500000, 0
94, 88229, 29, 455, 752, 74.976941, 186.939364, 0.503506, 0.522091, 0.615436, 13.485714, 12.726098, 20.747818, 1.000000, 7.000000, 0
94, 88229, 29, 456, 752, 74.974906, 186.940571, 0.524066, 0.530524, 0.628799, 19.720000, 14.870716, 14.420547, 0.500000, 3.500000, 0
94, 88229, 29, 456, 752, 74.974906, 186.940571, 0.524066, 0.530524, 0.628799, 19.720000, 14.836254, 14.113967, 1.000000, 7.000000, 0
94, 88229, 29, 456, 753, 74.973743, 186.941232, 0.458066, 0.474817, 0.578443, 5.955000, 9.952183, 5.906707, 0.500000, 2.000000, 0
94, 88229, 29, 456, 753, 74.973743, 186.941232, 0.458066, 0.474817, 0.578443, 5.955000, 9.961560, 5.905500, 1.000000, 4.000000, 0
94, 88229, 29, 457, 753, 74.971138, 186.942742, 0.444223, 0.470703, 0.567556, 7.181111, 8.507704, 6.396642, 0.500000, 4.500000, 0
94, 88229, 29, 457, 753, 74.971138, 186.942742, 0.444223, 0.470703, 0.567556, 7.181111, 8.515175, 6.340160, 1.000000, 9.000000, 0
94, 88229, 29, 457, 754, 74.970547, 186.943080, 0.416440, 0.414156, 0.534689, 14.205000, 7.339656, 5.884732, 0.500000, 1.000000, 0
94, 88229, 29, 457, 754, 74.970547, 186.943080, 0.416440, 0.414156, 0.534689, 14.205000, 7.332696, 5.828514, 1.000000, 2.000000, 0
94, 88229, 29, 458, 754, 74.967354, 186.944963, 0.425441, 0.428234, 0.539597, 9.340909, 7.537327, 8.533310, 0.500000, 5.500000, 0
94, 88229, 29, 458, 754, 74.967354, 186.944963, 0.425441, 0.428234, 0.539597, 9.340909, 7.529379, 8.465496, 1.000000, 11.000000, 0
94, 88229, 29, 459, 755, 74.964459, 186.946705, 0.457558, 0.452173, 0.544772, 9.329000, 8.672286, 10.652857, 0.500000, 5.000000, 0
94, 88229, 29, 459, 755, 74.964459, 186.946705, 0.457558, 0.452173, 0.544772, 9.329000, 8.666781, 10.850448, 1.000000, 10.000000, 0
94, 88229, 29, 460, 755, 74.963294, 186.947416, 0.440053, 0.465543, 0.544887, 6.205000, 8.862901, 11.147850, 0.500000, 2.000000, 0
94, 88229, 29, 460, 755, 74.963294, 186.947416, 0.440053, 0.465543, 0.544887, 6.205000, 8.870410, 11.339806, 1.000000, 4.000000, 0
94, 88229, 29, 460, 756, 74.961265, 186.948627, 0.346020, 0.423105, 0.512168, 5.328571, 9.498190, 6.104390, 0.500000, 3.500000, 0
94, 88229, 29, 460, 756, 74.961265, 186.948627, 0.346020, 0.423105, 0.512168, 5.328571, 9.589687, 6.264118, 1.000000, 7.000000, 0
94, 88229, 29, 461, 756, 74.959525, 186.949666, 0.425506, 0.442114, 0.516936, 5.811667, 7.819206, 6.945222, 0.500000, 3.000000, 0
94, 88229, 29, 461, 756, 74.959525, 186.949666, 0.425506, 0.442114, 0.516936, 5.811667, 7.832957, 7.026191, 1.000000, 6.000000, 0
94, 88229, 29, 461, 757, 74.958074, 186.950547, 0.317525, 0.381354, 0.419520, 7.250000, 9.944474, 7.250000, 0.500000, 2.500000, 0
94, 88229, 29, 461, 757, 74.958074, 186.950547, 0.317525, 0.381354, 0.419520, 7.250000, 10.134225, 7.250000, 1.000000, 5.000000, 0
94, 88229, 29, 462, 757, 74.955465, 186.952097, 0.361628, 0.391062, 0.453188, 9.667778, 4.790545, 9.667778, 0.500000, 4.500000, 0
94, 88229, 29, 462, 757, 74.955465, 186.952097, 0.361628, 0.391062, 0.453188, 9.667778, 4.688701, 9.667778, 1.000000, 9.000000, 0
94, 88229, 29, 462, 758, 74.954886, 186.952465, 0.441542, 0.414596, 0.517168, 4.475000, 9.984992, 16.847693, 0.500000, 1.000000, 0
94, 88229, 29, 462, 758, 74.954886, 186.952465, 0.441542, 0.414596, 0.517168, 4.475000, 10.002184, 19.097273, 1.000000, 2.000000, 0
94, 88229, 29, 463, 758, 74.951706, 186.954370, 0.388104, 0.388925, 0.500090, 4.290909, 6.791474, 6.172571, 0.500000, 5.500000, 0
94, 88229, 29, 463, 758, 74.951706, 186.954370, 0.388104, 0.388925, 0.500090, 4.290909, 6.806866, 6.298780, 1.000000, 11.000000, 0
94, 88229, 29, 46, 422, 76.255381, 186.110800, 0.468200, 0.492591, 0.574734, 4.685000, 9.608549, 4.901290, 0.500000, 2.000000, 0
94, 88229, 29, 46, 422, 76.255381, 186.110800, 0.468200, 0.492591, 0.574734, 4.685000, 9.626818, 4.916207, 1.000000, 4.000000, 0
94, 88229, 29, 46, 423, 76.253355, 186.112264, 0.434858, 0.474097, 0.538766, 7.172857, 12.132219, 12.100308, 0.500000, 3.500000, 0
94, 88229, 29, 46, 423, 76.253355, 186.112264, 0.434858, 0.474097, 0.538766, 7.172857, 12.180840, 12.695000, 1.000000, 7.000000, 0
94, 88229, 29, 464, 759, 74.948802, 186.956026, 0.323956, 0.380729, 0.464398, 5.639000, 5.633549, 5.639000, 0.500000, 5.000000, 0
94, 88229, 29, 464, 759, 74.948802, 186.956026, 0.323956, 0.380729, 0.464398, 5.639000, 5.633440, 5.639000, 1.000000, 10.000000, 0
94, 88229, 29, 465, 759, 74.947932, 186.956514, 0.406665, 0.403965, 0.488617, 4.463333, 6.423808, 10.092287, 0.500000, 1.500000, 0
94, 88229, 29, 465, 759, 74.947932, 186.956514, 0.406665, 0.403965, 0.488617, 4.463333, 6.430173, 10.204867, 1.000000, 3.000000, 0
94, 88229, 29, 465, 760, 74.945616, 186.957898, 0.344371, 0.380425, 0.463521, 5.320000, 5.944196, 5.128750, 0.500000, 4.000000, 0
94, 88229, 29, 465, 760, 74.945616, 186.957898, 0.344371, 0.380425, 0.463521, 5.320000, 5.949322, 5.101429, 1.000000, 8.000000, 0
94, 88229, 29, 466, 760, 74.943878, 186.958914, 0.389872, 0.384355, 0.490557, 6.801667, 6.839653, 8.648833, 0.500000, 3.000000, 0
94, 88229, 29, 466, 760, 74.943878, 186.958914, 0.389872, 0.384355, 0.490557, 6.801667, 6.839819, 8.854074, 1.000000, 6.000000, 0
94, 88229, 29, 466, 761, 74.942423, 186.959741, 0.324624, 0.339398, 0.402473, 8.410000, 7.751259, 4.402931, 0.500000, 2.500000, 0
94, 88229, 29, 466, 761, 74.942423, 186.959741, 0.324624, 0.339398, 0.402473, 8.410000, 7.743341, 4.024906, 1.000000, 5.000000, 0
94, 88229, 29, 467, 761, 74.940111, 186.961086, 0.318832, 0.358829, 0.438247, 6.250000, 9.021054, 6.311765, 0.500000, 4.000000, 0
94, 88229, 29, 467, 761, 74.940111, 186.961086, 0.318832, 0.358829, 0.438247, 6.250000, 9.056926, 6.330769, 1.000000, 8.000000, 0
94, 88229, 29, 467, 762, 74.939241, 186.961594, 0.324465, 0.352626, 0.443168, 5.630000, 9.892710, 5.801379, 0.500000, 1.500000, 0
94, 88229, 29, 467, 762, 74.939241, 186.961594, 0.324465, 0.352626, 0.443168, 5.630000, 9.907702, 5.807500, 1.000000, 3.000000, 0
94, 88229, 29, 468, 762, 74.936348, 186.963309, 0.367989, 0.385863, 0.468512, 4.864000, 6.321785, 4.588621, 0.500000, 5.000000, 0
94, 88229, 29, 468, 762, 74.936348, 186.963309, 0.367989, 0.385863, 0.468512, 4.864000, 6.334977, 4.443684, 1.000000, 10.000000, 0
94, 88229, 29, 469, 762, 74.936063, 186.963509, 0.393757, 0.424171, 0.500053, 4.240000, 7.325773, 5.062483, 0.500000, 0.500000, 0
94, 88229, 29, 469, 762, 74.936063, 186.963509, 0.393757, 0.424171, 0.500053, 4.240000, 7.327993, 5.068041, 1.000000, 1.000000, 0
94, 88229, 29, 469, 763, 74.933173, 186.965294, 0.426156, 0.449384, 0.532022, 4.903000, 8.400059, 6.800763, 0.500000, 5.000000, 0
94, 88229, 29, 469, 763, 74.933173, 186.965294, 0.426156, 0.449384, 0.532022, 4.903000, 8.423035, 6.957603, 1.000000, 10.000000, 0
94, 88229, 29, 470, 763, 74.932305, 186.965808, 0.472490, 0.411187, 0.506784, 5.386667, 14.558274, 5.386667, 0.500000, 1.500000, 0
94, 88229, 29, 470, 763, 74.932305, 186.965808, 0.472490, 0.411187, 0.506784, 5.386667, 14.725030, 5.386667, 1.000000, 3.000000, 0
94, 88229, 29, 470, 764, 74.929996, 186.967230, 0.391476, 0.340178, 0.451546, 4.600000, 8.106434, 3.908816, 0.500000, 4.000000, 0
94, 88229, 29, 470, 764, 74.929996, 186.967230, 0.391476, 0.340178, 0.451546, 4.600000, 8.207338, 3.827500, 1.000000, 8.000000, 0
94, 88229, 29, 471, 764, 74.928558, 186.968118, 0.200575, 0.192387, 0.278957, 5.026000, 5.518276, 5.026000, 0.500000, 2.500000, 0
94, 88229, 29, 471, 764, 74.928558, 186.968118, 0.200575, 0.192387, 0.278957, 5.026000, 5.535857, 5.026000, 1.000000, 5.000000, 0
94, 88229, 29, 471, 765, 74.926821, 186.969190, 0.304396, 0.219294, 0.279231, 4.341667, 13.547460, 4.341667, 0.500000, 3.000000, 0
94, 88229, 29, 471, 765, 74.926821, 186.969190, 0.304396, 0.219294, 0.279231, 4.341667, 14.516491, 4.341667, 1.000000, 6.000000, 0
94, 88229, 29, 472, 765, 74.924509, 186.970586, 0.073645, 0.101240, 0.135396, 8.157500, 5.559574, 5.641250, 0.500000, 4.000000, 0
94, 88229, 29, 472, 765, 74.924509, 186.970586, 0.073645, 0.101240, 0.135396, 8.157500, 5.514490, 5.012187, 1.000000, 8.000000, 0
94, 88229, 29, 472, 766, 74.923646, 186.971163, 0.203804, 0.168293, 0.235546, 11.703333, 4.348025, 11.703333, 0.500000, 1.500000, 0
94, 88229, 29, 472, 766, 74.923646, 186.971163, 0.203804, 0.168293, 0.235546, 11.703333, 4.065128, 11.703333, 1.000000, 3.000000, 0
94, 88229, 29, 473, 766, 74.920755, 186.972858, 0.054769, 0.113352, 0.135951, 6.020000, 5.928114, 6.020000, 0.500000, 5.000000, 0
94, 88229, 29, 473, 766, 74.920755, 186.972858, 0.054769, 0.113352, 0.135951, 6.020000, 5.925412, 6.020000, 1.000000, 10.000000, 0
94, 88229, 29, 473, 767, 74.920473, 186.973042, 0.180554, 0.229559, 0.258773, 6.070000, 4.721782, 5.713750, 0.500000, 0.500000, 0
94, 88229, 29, 473, 767, 74.920473, 186.973042, 0.180554, 0.229559, 0.258773, 6.070000, 4.708300, 5.662857, 1.000000, 1.000000, 0
94, 88229, 29, 47, 423, 76.251619, 186.113466, 0.496990, 0.510173, 0.573966, 7.461667, 13.134233, 6.904667, 0.500000, 3.000000, 0
94, 88229, 29, 47, 423, 76.251619, 186.113466, 0.496990, 0.510173, 0.573966, 7.461667, 13.232601, 6.765417, 1.000000, 6.000000, 0
94, 88229, 29, 47, 424, 76.250175, 186.114499, 0.475439, 0.492845, 0.524464, 18.048000, 10.235099, 18.048000, 0.500000, 2.500000, 0
94, 88229, 29, 47, 424, 76.250175, 186.114499, 0.475439, 0.492845, 0.524464, 18.048000, 9.967534, 18.048000, 1.000000, 5.000000, 0
94, 88229, 29, 474, 767, 74.917309, 186.974894, 0.233085, 0.265609, 0.306794, 8.361818, 8.077689, 8.361818, 0.500000, 5.500000, 0
94, 88229, 29, 474, 767, 74.917309, 186.974894, 0.233085, 0.265609, 0.306794, 8.361818, 8.061064, 8.361818, 1.000000, 11.000000, 0
94, 88229, 29, 475, 767, 74.916728, 186.975243, 0.316879, 0.320953, 0.386925, 3.600000, 6.042653, 3.600000, 0.500000, 1.000000, 0
94, 88229, 29, 475, 767, 74.916728, 186.975243, 0.316879, 0.320953, 0.386925, 3.600000, 6.067835, 3.600000, 1.000000, 2.000000, 0
94, 88229, 29, 475, 768, 74.914425, 186.976586, 0.356874, 0.361230, 0.465928, 5.341250, 7.562799, 9.099637, 0.500000, 4.000000, 0
94, 88229, 29, 475, 768, 74.914425, 186.976586, 0.356874, 0.361230, 0.465928, 5.341250, 7.580088, 9.739362, 1.000000, 8.000000, 0
94, 88229, 29, 476, 768, 74.912987, 186.977399, 0.368129, 0.361501, 0.463801, 3.568000, 7.661150, 4.138082, 0.500000, 2.500000, 0
94, 88229, 29, 476, 768, 74.912987, 186.977399, 0.368129, 0.361501, 0.463801, 3.568000, 7.683689, 4.180000, 1.000000, 5.000000, 0
94, 88229, 29, 476, 769, 74.911263, 186.978426, 0.377560, 0.375157, 0.480267, 3.638333, 6.687303, 6.107762, 0.500000, 3.000000, 0
94, 88229, 29, 476, 769, 74.911263, 186.978426, 0.377560, 0.375157, 0.480267, 3.638333, 6.704118, 6.180392, 1.000000, 6.000000, 0
94, 88229, 29, 477, 769, 74.908946, 186.979776, 0.367971, 0.338812, 0.429835, 6.710000, 7.266145, 5.005250, 0.500000, 4.000000, 0
94, 88229, 29, 477, 769, 74.908946, 186.979776, 0.367971, 0.338812, 0.429835, 6.710000, 7.283661, 4.579063, 1.000000, 8.000000, 0
94, 88229, 29, 477, 770, 74.908086, 186.980269, 0.430211, 0.421192, 0.523474, 20.386667, 7.149504, 7.969167, 0.500000, 1.500000, 0
94, 88229, 29, 477, 770, 74.908086, 186.980269, 0.430211, 0.421192, 0.523474, 20.386667, 7.123850, 7.315614, 1.000000, 3.000000, 0
94, 88229, 29, 478, 770, 74.905212, 186.982029, 0.451039, 0.403999, 0.515009, 30.731000, 11.136617, 17.716024, 0.500000, 5.000000, 0
94, 88229, 29, 478, 770, 74.905212, 186.982029, 0.451039, 0.403999, 0.515009, 30.731000, 10.380077, 15.933151, 1.000000, 10.000000, 0
94, 88229, 29, 478, 771, 74.904926, 186.982186, 0.472436, 0.473558, 0.586251, 7.220000, 10.036100, 14.029713, 0.500000, 0.500000, 0
94, 88229, 29, 478, 771, 74.904926, 186.982186, 0.472436, 0.473558, 0.586251, 7.220000, 10.037268, 14.062452, 1.000000, 1.000000, 0
94, 88229, 29, 479, 771, 74.901760, 186.984086, 0.456228, 0.399758, 0.517939, 7.150000, 12.819370, 20.720610, 0.500000, 5.500000, 0
94, 88229, 29, 479, 771, 74.901760, 186.984086, 0.456228, 0.399758, 0.517939, 7.150000, 13.094097, 22.823099, 1.000000, 11.000000, 0
94, 88229, 29, 480, 771, 74.901468, 186.984274, 0.236128, 0.222185, 0.308962, 4.260000, 6.931935, 4.260000, 0.500000, 0.500000, 0
94, 88229, 29, 480, 771, 74.901468, 186.984274, 0.236128, 0.222185, 0.308962, 4.260000, 6.975738, 4.260000, 1.000000, 1.000000, 0
94, 88229, 29, 480, 772, 74.898588, 186.985986, 0.124887, 0.153752, 0.218415, 4.344000, 7.039409, 4.344000, 0.500000, 5.000000, 0
94, 88229, 29, 480, 772, 74.898588, 186.985986, 0.124887, 0.153752, 0.218415, 4.344000, 7.192557, 4.344000, 1.000000, 10.000000, 0
94, 88229, 29, 481, 772, 74.897433, 186.986660, 0.045189, 0.065182, 0.098585, 5.645000, 5.748739, 4.750930, 0.500000, 2.000000, 0
94, 88229, 29, 481, 772, 74.897433, 186.986660, 0.045189, 0.065182, 0.098585, 5.645000, 5.749366, 4.707317, 1.000000, 4.000000, 0
94, 88229, 29, 481, 773, 74.895423, 186.987813, 0.141638, 0.085883, 0.109705, 5.145714, 4.497895, 5.145714, 0.500000, 3.500000, 0
94, 88229, 29, 481, 773, 74.895423, 186.987813, 0.141638, 0.085883, 0.109705, 5.145714, 4.351613, 5.145714, 1.000000, 7.000000, 0
94, 88229, 29, 482, 773, 74.893701, 186.988876, 0.100803, 0.077011, 0.096609, 5.918333, 5.918333, 5.918333, 0.500000, 3.000000, 0
94, 88229, 29, 482, 773, 74.893701, 186.988876, 0.100803, 0.077011, 0.096609, 5.918333, 5.918333, 5.918333, 1.000000, 6.000000, 0
94, 88229, 29, 482, 774, 74.892255, 186.989722, 0.344376, 0.259482, 0.339334, 13.564000, 13.564000, 13.564000, 0.500000, 2.500000, 0
94, 88229, 29, 482, 774, 74.892255, 186.989722, 0.344376, 0.259482, 0.339334, 13.564000, 13.564000, 13.564000, 1.000000, 5.000000, 0
94, 88229, 29, 483, 774, 74.889661, 186.991230, 0.199072, 0.150645, 0.210926, 22.402222, 22.402222, 22.402222, 0.500000, 4.500000, 0
94, 88229, 29, 483, 774, 74.889661, 186.991230, 0.199072, 0.150645, 0.210926, 22.402222, 22.402222, 22.402222, 1.000000, 9.000000, 0
94, 88229, 29, 483, 775, 74.889371, 186.991407, 0.337322, 0.308327, 0.399293, 3.840000, 9.794162, 10.699615, 0.500000, 0.500000, 0
94, 88229, 29, 483, 775, 74.889371, 186.991407, 0.337322, 0.308327, 0.399293, 3.840000, 9.824541, 10.974000, 1.000000, 1.000000, 0
94, 88229, 29, 48, 424, 76.247569, 186.116295, 0.473960, 0.429072, 0.431144, 26.230000, 26.230000, 26.230000, 0.500000, 4.500000, 0
94, 88229, 29, 48, 424, 76.247569, 186.116295, 0.473960, 0.429072, 0.431144, 26.230000, 26.230000, 26.230000, 1.000000, 9.000000, 0
94, 88229, 29, 48, 425, 76.247274, 186.116499, 0.444261, 0.468509, 0.491970, 45.580000, 45.580000, 45.580000, 0.500000, 0.500000, 0
94, 88229, 29, 48, 425, 76.247274, 186.116499, 0.444261, 0.468509, 0.491970, 45.580000, 45.580000, 45.580000, 1.000000, 1.000000, 0
94, 88229, 29, 484, 775, 74.886204, 186.993266, 0.268471, 0.212306, 0.295949, 3.757273, 6.636143, 3.757273, 0.500000, 5.500000, 0
94, 88229, 29, 484, 775, 74.886204, 186.993266, 0.268471, 0.212306, 0.295949, 3.757273, 7.172882, 3.757273, 1.000000, 11.000000, 0
94, 88229, 29, 485, 775, 74.885913, 186.993437, 0.135005, 0.120512, 0.189090, 3.960000, 4.734356, 3.960000, 0.500000, 0.500000, 0
94, 88229, 29, 485, 775, 74.885913, 186.993437, 0.135005, 0.120512, 0.189090, 3.960000, 4.742100, 3.960000, 1.000000, 1.000000, 0
94, 88229, 29, 485, 776, 74.883032, 186.995170, 0.062222, 0.080815, 0.123905, 4.133000, 5.405157, 4.034893, 0.500000, 5.000000, 0
94, 88229, 29, 485, 776, 74.883032, 186.995170, 0.062222, 0.080815, 0.123905, 4.133000, 5.427794, 4.008378, 1.000000, 10.000000, 0
94, 88229, 29, 486, 776, 74.881882, 186.995872, 0.029279, 0.047027, 0.069705, 4.532500, 5.004529, 5.052598, 0.500000, 2.000000, 0
94, 88229, 29, 486, 776, 74.881882, 186.995872, 0.029279, 0.047027, 0.069705, 4.532500, 5.005503, 5.055520, 1.000000, 4.000000, 0
94, 88229, 29, 486, 777, 74.879869, 186.997116, 0.051663, 0.059419, 0.068154, 4.111429, 5.554178, 4.111429, 0.500000, 3.500000, 0
94, 88229, 29, 486, 777, 74.879869, 186.997116, 0.051663, 0.059419, 0.068154, 4.111429, 5.581923, 4.111429, 1.000000, 7.000000, 0
94, 88229, 29, 487, 777, 74.878140, 186.998136, 0.055744, 0.073635, 0.074206, 5.800000, 5.503902, 5.800000, 0.500000, 3.000000, 0
94, 88229, 29, 487, 777, 74.878140, 186.998136, 0.055744, 0.073635, 0.074206, 5.800000, 5.496500, 5.800000, 1.000000, 6.000000, 0
94, 88229, 29, 487, 778, 74.876700, 186.998991, 0.149353, 0.180760, 0.203285, 6.804000, 5.953107, 6.804000, 0.500000, 2.500000, 0
94, 88229, 29, 487, 778, 74.876700, 186.998991, 0.149353, 0.180760, 0.203285, 6.804000, 5.909694, 6.804000, 1.000000, 5.000000, 0
94, 88229, 29, 488, 778, 74.874111, 187.000583, 0.284482, 0.295057, 0.337006, 5.525556, 6.449929, 7.512549, 0.500000, 4.500000, 0
94, 88229, 29, 488, 778, 74.874111, 187.000583, 0.284482, 0.295057, 0.337006, 5.525556, 6.512955, 7.938334, 1.000000, 9.000000, 0
94, 88229, 29, 488, 779, 74.873525, 187.000909, 0.366117, 0.412588, 0.483387, 5.550000, 5.753028, 7.218947, 0.500000, 1.000000, 0
94, 88229, 29, 488, 779, 74.873525, 187.000909, 0.366117, 0.412588, 0.483387, 5.550000, 5.753539, 7.415294, 1.000000, 2.000000, 0
94, 88229, 29, 489, 779, 74.870358, 187.002827, 0.434941, 0.444393, 0.547002, 4.185455, 8.518008, 6.825034, 0.500000, 5.500000, 0
94, 88229, 29, 489, 779, 74.870358, 187.002827, 0.434941, 0.444393, 0.547002, 4.185455, 8.538612, 6.926202, 1.000000, 11.000000, 0
94, 88229, 29, 490, 780, 74.867193, 187.004711, 0.381580, 0.392865, 0.503347, 3.992727, 6.971836, 6.279626, 0.500000, 5.500000, 0
94, 88229, 29, 490, 780, 74.867193, 187.004711, 0.381580, 0.392865, 0.503347, 3.992727, 6.988547, 6.422557, 1.000000, 11.000000, 0
94, 88229, 29, 491, 780, 74.866616, 187.005061, 0.368344, 0.373717, 0.486450, 4.105000, 6.125333, 6.107742, 0.500000, 1.000000, 0
94, 88229, 29, 491, 780, 74.866616, 187.005061, 0.368344, 0.373717, 0.486450, 4.105000, 6.129189, 6.140574, 1.000000, 2.000000, 0
94, 88229, 29, 491, 781, 74.864303, 187.006404, 0.361299, 0.341904, 0.433940, 3.868750, 8.641180, 5.573500, 0.500000, 4.000000, 0
