path, orbit, block, line, sample, lat, lon, an, ca, cf, rms, weight, npts, cloud, var
173, 88132, 9, 272, 47, 76.247597, 191.990037, 16.415306, 17.230464, 17.595433, 9.095556, 0.500000, 4.500000, -1, 5.775329
173, 88132, 9, 273, 46, 76.249880, 191.996636, 16.415306, 17.230464, 17.595433, 4.239000, 0.500000, 5.000000, -1, 1.900997
173, 88132, 9, 273, 45, 76.252416, 192.003969, 16.415306, 17.230464, 17.595433, 3.666667, 0.500000, 3.000000, -1, 0.335245
173, 88132, 9, 274, 45, 76.253935, 192.008374, 16.415306, 17.230464, 17.595433, 3.486667, 0.500000, 1.500000, -1, 0.094634
173, 88132, 9, 274, 44, 76.254696, 192.010579, 16.415306, 17.230464, 17.595433, 9.988333, 0.500000, 3.000000, -1, 11.091314
173, 88132, 9, 274, 43, 76.256973, 192.017204, 16.415306, 17.230464, 17.595433, 12.607500, 0.500000, 2.000000, -1, 5.259669
173, 88132, 9, 275, 43, 76.257986, 192.020146, 16.415306, 17.230464, 17.595433, 3.085000, 0.500000, 2.000000, -1, 0.243567
173, 88132, 9, 275, 42, 76.259253, 192.023822, 16.415306, 17.230464, 17.595433, 5.301429, 0.500000, 3.500000, -1, 3.155238
173, 88132, 9, 276, 41, 76.262297, 192.032618, 16.415306, 17.230464, 17.595433, 3.780000, 0.500000, 3.500000, -1, 1.477363
173, 88132, 9, 276, 40, 76.264078, 192.037722, 16.415306, 17.230464, 17.595433, 3.240000, 0.500000, 1.000000, -1, 0.050000
100, 88142, 27, 193, 1529, 76.267647, 192.047890, 16.869583, 17.312444, 17.896887, 3.912500, 1.000000, 4.000000, 1, 0.387452
100, 88142, 27, 391, 1563, 75.858367, 190.905102, 16.648508, 17.365828, -999999.000000, 5.905000, 1.000000, 2.000000, 1, 1.945000
100, 88142, 27, 390, 1562, 75.858875, 190.906487, 16.624462, 17.361408, -999999.000000, 3.373750, 1.000000, 8.000000, 1, 0.368101
100, 88142, 27, 389, 1562, 75.860910, 190.912023, 16.550925, 17.351757, -999999.000000, 3.420000, 1.000000, 8.000000, 1, 0.235531
100, 88142, 27, 388, 1562, 75.862947, 190.917548, 16.473657, 17.336313, -999999.000000, 3.835000, 1.000000, 8.000000, 1, 0.604814
100, 88142, 27, 387, 1562, 75.864986, 190.923066, 16.572722, 17.324453, -999999.000000, 4.685000, 1.000000, 8.000000, 1, 1.035483
100, 88142, 27, 386, 1562, 75.867026, 190.928582, 16.676915, 17.319047, -999999.000000, 9.651250, 1.000000, 8.000000, 1, 9.126406
100, 88142, 27, 384, 1561, 75.872127, 190.942375, 16.676237, 17.312438, -999999.000000, 4.236000, 1.000000, 5.000000, 1, 0.109289
100, 88142, 27, 383, 1561, 75.873403, 190.945823, 16.645050, 17.312054, -999999.000000, 4.643750, 1.000000, 8.000000, 1, 1.769781
100, 88142, 27, 382, 1561, 75.876458, 190.954155, 16.518761, 17.309713, -999999.000000, 3.617500, 1.000000, 4.000000, 1, 0.402950
100, 88142, 27, 381, 1561, 75.877471, 190.956970, 16.481731, 17.309327, -999999.000000, 5.606667, 1.000000, 3.000000, 1, 0.413548
100, 88142, 27, 380, 1561, 75.879486, 190.962663, 16.465653, 17.315196, -999999.000000, 12.830000, 1.000000, 8.000000, 1, 5.456498
100, 88142, 27, 379, 1561, 75.881494, 190.968402, 16.428727, 17.321413, -999999.000000, 5.501667, 1.000000, 6.000000, 1, 1.799559
100, 88142, 27, 378, 1561, 75.883504, 190.974129, 16.432062, 17.318708, -999999.000000, 6.136000, 1.000000, 5.000000, 1, 1.035618
100, 88142, 27, 378, 1560, 75.884767, 190.977676, 16.467276, 17.303046, -999999.000000, 3.875000, 1.000000, 4.000000, 1, 0.608872
100, 88142, 27, 377, 1560, 75.885782, 190.980485, 16.365674, 17.300285, -999999.000000, 4.912500, 1.000000, 8.000000, 1, 1.324818
100, 88142, 27, 376, 1560, 75.887828, 190.986001, 16.245432, 17.291535, -999999.000000, 5.398750, 1.000000, 8.000000, 1, 1.747008
100, 88142, 27, 375, 1560, 75.889900, 190.991364, 16.120292, 17.268448, -999999.000000, 6.761250, 1.000000, 8.000000, 0, 1.530820
100, 88142, 27, 374, 1560, 75.891995, 190.996582, 16.008373, 17.235021, -999999.000000, 11.822500, 1.000000, 8.000000, 0, 7.373152
100, 88142, 27, 373, 1560, 75.894097, 191.001751, 16.104674, 17.214369, -999999.000000, 13.011667, 1.000000, 6.000000, 0, 5.607630
100, 88142, 27, 373, 1559, 75.895666, 191.005676, 16.075022, 17.207374, -999999.000000, 39.586667, 1.000000, 3.000000, 1, 44.017713
100, 88142, 27, 372, 1559, 75.896446, 191.007669, 16.184233, 17.213499, -999999.000000, 11.438750, 1.000000, 8.000000, 1, 5.174776
100, 88142, 27, 371, 1559, 75.898509, 191.013079, 16.130652, 17.221314, -999999.000000, 8.806250, 1.000000, 8.000000, 1, 8.329718
100, 88142, 27, 370, 1559, 75.900553, 191.018607, 16.073984, 17.205639, -999999.000000, 4.236250, 1.000000, 8.000000, 1, 0.871320
100, 88142, 27, 369, 1559, 75.902580, 191.024239, 16.199079, 17.193265, -999999.000000, 3.841250, 1.000000, 8.000000, 1, 1.221121
100, 88142, 27, 368, 1559, 75.904592, 191.029956, 16.324117, 17.181628, -999999.000000, 6.843750, 1.000000, 8.000000, 1, 5.185788
100, 88142, 27, 367, 1559, 75.906596, 191.035710, 16.393387, 17.168935, -999999.000000, 19.651111, 1.000000, 9.000000, 1, 15.280347
100, 88142, 27, 366, 1558, 75.908852, 191.042180, 16.295959, 17.151890, -999999.000000, 7.582500, 1.000000, 8.000000, 1, 3.014327
100, 88142, 27, 365, 1558, 75.910861, 191.047911, 16.387396, 17.127898, -999999.000000, 5.183750, 1.000000, 8.000000, 1, 2.328744
100, 88142, 27, 364, 1558, 75.912876, 191.053615, 16.439603, 17.113024, -999999.000000, 5.853750, 1.000000, 8.000000, 1, 1.601351
100, 88142, 27, 363, 1558, 75.914899, 191.059275, 16.500903, 17.102821, -999999.000000, 8.345000, 1.000000, 8.000000, 1, 1.573626
100, 88142, 27, 362, 1558, 75.916931, 191.064877, 16.618219, 17.101361, -999999.000000, 7.376250, 1.000000, 8.000000, 1, 1.889338
100, 88142, 27, 361, 1558, 75.918972, 191.070433, 16.716770, 17.105276, -999999.000000, 9.981250, 1.000000, 8.000000, 1, 1.464389
100, 88142, 27, 360, 1558, 75.921017, 191.075953, 16.754536, 17.080603, -999999.000000, 9.030000, 1.000000, 3.000000, 1, 2.348375
100, 88142, 27, 360, 1557, 75.921786, 191.078016, 16.702121, 17.130307, -999999.000000, 4.335000, 1.000000, 6.000000, 1, 0.688446
100, 88142, 27, 359, 1557, 75.923324, 191.082133, 16.694740, 17.103820, -999999.000000, 5.712500, 1.000000, 8.000000, 1, 1.910692
100, 88142, 27, 358, 1557, 75.925377, 191.087608, 16.659876, 17.092040, -999999.000000, 8.813750, 1.000000, 8.000000, 1, 2.413198
100, 88142, 27, 357, 1557, 75.927432, 191.093065, 16.655715, 17.083613, -999999.000000, 9.345000, 1.000000, 8.000000, 1, 3.699267
100, 88142, 27, 356, 1557, 75.929489, 191.098517, 16.652238, 17.046056, -999999.000000, 5.501250, 1.000000, 8.000000, 1, 2.322845
100, 88142, 27, 355, 1557, 75.931541, 191.103991, 16.633250, 16.996805, -999999.000000, 9.426250, 1.000000, 8.000000, 1, 1.787232
100, 88142, 27, 354, 1556, 75.933586, 191.109509, 16.515839, 17.027802, -999999.000000, 5.321111, 1.000000, 9.000000, 1, 0.444783
100, 88142, 27, 353, 1556, 75.935879, 191.115761, 16.481923, 16.979861, -999999.000000, 7.368750, 1.000000, 8.000000, 1, 2.825679
100, 88142, 27, 352, 1556, 75.937913, 191.121338, 16.452014, 16.905078, -999999.000000, 5.952500, 1.000000, 8.000000, 1, 1.135966
100, 88142, 27, 351, 1556, 75.939946, 191.126927, 16.325137, 16.829221, -999999.000000, 7.008750, 1.000000, 8.000000, 1, 3.464374
100, 88142, 27, 350, 1556, 75.941977, 191.132525, 16.360632, 16.783362, -999999.000000, 5.698750, 1.000000, 8.000000, 1, 2.993775
100, 88142, 27, 349, 1556, 75.944008, 191.138135, 16.378908, 16.755348, -999999.000000, 4.222500, 1.000000, 8.000000, 1, 2.564526
100, 88142, 27, 348, 1555, 75.946038, 191.143755, 16.275754, 16.736972, -999999.000000, 8.475556, 1.000000, 9.000000, 1, 5.408549
100, 88142, 27, 347, 1555, 75.948324, 191.150070, 16.285045, 16.721790, -999999.000000, 6.810000, 1.000000, 8.000000, 1, 3.985072
100, 88142, 27, 346, 1555, 75.950361, 191.155657, 16.353633, 16.739730, -999999.000000, 3.220000, 1.000000, 8.000000, 1, 0.565509
100, 88142, 27, 345, 1555, 75.952402, 191.161230, 16.433949, 16.776786, -999999.000000, 5.310000, 1.000000, 8.000000, 1, 1.213033
100, 88142, 27, 344, 1555, 75.954444, 191.166801, 16.616903, 16.875775, -999999.000000, 6.446250, 1.000000, 8.000000, 1, 3.243520
100, 88142, 27, 343, 1555, 75.956488, 191.172374, 16.712247, 16.979932, -999999.000000, 6.978750, 1.000000, 8.000000, 1, 3.498716
100, 88142, 27, 342, 1554, 75.958530, 191.177966, 16.657200, 17.032607, -999999.000000, 3.218889, 1.000000, 9.000000, 1, 0.409619
100, 88142, 27, 341, 1554, 75.960825, 191.184279, 16.686743, 17.091158, -999999.000000, 3.828750, 1.000000, 8.000000, 1, 0.983863
100, 88142, 27, 340, 1554, 75.962865, 191.189895, 16.708935, 17.101007, -999999.000000, 4.463750, 1.000000, 8.000000, 1, 0.861234
100, 88142, 27, 339, 1554, 75.964909, 191.195502, 16.823059, 17.109789, -999999.000000, 5.572500, 1.000000, 8.000000, 1, 1.865863
100, 88142, 27, 338, 1554, 75.966956, 191.201095, 16.890970, 17.111736, -999999.000000, 4.901250, 1.000000, 8.000000, 1, 0.906372
100, 88142, 27, 337, 1554, 75.969005, 191.206679, 16.910671, 17.112228, -999999.000000, 3.810000, 1.000000, 7.000000, 1, 0.248021
100, 88142, 27, 337, 1553, 75.970802, 191.211557, 16.957579, 17.166826, -999999.000000, 4.430000, 1.000000, 1.000000, 1, 0.000000
100, 88142, 27, 336, 1553, 75.971058, 191.212253, 16.944158, 17.152539, -999999.000000, 4.207500, 1.000000, 8.000000, 1, 0.529003
100, 88142, 27, 335, 1553, 75.973114, 191.217816, 17.005085, 17.139922, -999999.000000, 4.237778, 1.000000, 9.000000, 1, 1.477481
100, 88142, 27, 334, 1553, 75.975427, 191.224076, 16.963990, 17.139930, -999999.000000, 10.013750, 1.000000, 8.000000, 1, 3.496580
100, 88142, 27, 333, 1553, 75.977481, 191.229664, 16.943101, 17.147438, -999999.000000, 3.253750, 1.000000, 8.000000, 1, 0.297823
100, 88142, 27, 332, 1553, 75.979530, 191.235283, 16.869798, 17.157203, -999999.000000, 3.041250, 1.000000, 8.000000, 1, 0.187779
100, 88142, 27, 331, 1553, 75.981577, 191.240920, 16.911825, 17.162283, -999999.000000, 7.338000, 1.000000, 5.000000, 1, 4.327237
100, 88142, 27, 331, 1552, 75.982856, 191.244446, 16.939312, 17.118535, -999999.000000, 7.436667, 1.000000, 3.000000, 1, 3.116305
100, 88142, 27, 330, 1552, 75.983624, 191.246562, 16.912378, 17.121425, -999999.000000, 11.608750, 1.000000, 8.000000, 1, 2.724323
100, 88142, 27, 329, 1552, 75.985671, 191.252208, 16.833932, 17.123349, -999999.000000, 11.080000, 1.000000, 8.000000, 1, 2.684083
100, 88142, 27, 328, 1552, 75.987716, 191.257868, 16.796261, 17.115185, -999999.000000, 15.060000, 1.000000, 8.000000, 1, 7.568973
100, 88142, 27, 327, 1552, 75.989760, 191.263529, 16.871564, 17.119528, -999999.000000, 9.603750, 1.000000, 8.000000, 1, 3.108613
100, 88142, 27, 326, 1552, 75.991808, 191.269174, 16.848803, 17.131951, -999999.000000, 9.730000, 1.000000, 9.000000, 1, 3.605209
100, 88142, 27, 325, 1552, 75.994112, 191.275526, 16.879068, 17.138580, -999999.000000, 9.630000, 1.000000, 5.000000, 1, 4.060921
100, 88142, 27, 325, 1551, 75.995390, 191.279061, 16.828563, 17.111818, -999999.000000, 9.380000, 1.000000, 3.000000, 1, 0.992069
100, 88142, 27, 324, 1551, 75.996158, 191.281184, 16.822550, 17.150758, -999999.000000, 8.296667, 1.000000, 3.000000, 1, 1.045955
100, 88142, 27, 323, 1551, 75.999225, 191.289687, 16.843496, 17.163710, -999999.000000, 3.562500, 1.000000, 4.000000, 1, 0.270774
100, 88142, 27, 322, 1551, 76.000502, 191.293233, 16.860561, 17.178300, -999999.000000, 4.312500, 1.000000, 4.000000, 1, 1.193930
100, 88142, 27, 316, 1550, 76.013564, 191.329226, 16.974140, 17.258898, -999999.000000, 5.020000, 1.000000, 1.000000, 1, 0.000000
100, 88142, 27, 310, 1549, 76.025093, 191.360972, 17.037887, 17.290326, -999999.000000, 4.010000, 1.000000, 3.000000, 1, 0.208327
100, 88142, 27, 308, 1549, 76.029686, 191.373778, 17.147371, 17.300697, -999999.000000, 16.090000, 1.000000, 7.000000, 1, 7.182304
100, 88142, 27, 307, 1549, 76.031471, 191.378760, 17.169267, 17.315627, -999999.000000, 11.096667, 1.000000, 3.000000, 1, 2.845773
100, 88142, 27, 300, 1547, 76.047780, 191.424380, 16.988337, 17.315278, 17.951919, 5.050000, 1.000000, 1.000000, 1, 0.000000
100, 88142, 27, 299, 1547, 76.048034, 191.425091, 16.957300, 17.314505, 17.942276, 5.742000, 1.000000, 5.000000, 1, 2.462790
100, 88142, 27, 298, 1547, 76.050078, 191.430763, 16.941709, 17.314513, 17.935428, 8.637500, 1.000000, 8.000000, 1, 1.381700
100, 88142, 27, 297, 1547, 76.052125, 191.436407, 16.943342, 17.305900, 17.931646, 8.192500, 1.000000, 8.000000, 1, 4.795429
100, 88142, 27, 296, 1547, 76.054175, 191.442034, 16.887842, 17.294815, 17.920306, 5.333750, 1.000000, 8.000000, 1, 1.113305
100, 88142, 27, 295, 1547, 76.056223, 191.447673, 16.859003, 17.276295, 17.909426, 5.393333, 1.000000, 3.000000, 1, 0.085765
100, 88142, 27, 295, 1546, 76.056990, 191.449794, 16.924242, 17.262759, 17.927175, 6.272000, 1.000000, 5.000000, 1, 1.500219
100, 88142, 27, 294, 1546, 76.058267, 191.453337, 16.907601, 17.260699, 17.924510, 5.043750, 1.000000, 8.000000, 1, 3.336319
100, 88142, 27, 293, 1546, 76.060308, 191.459017, 16.919844, 17.251134, 17.926018, 15.803333, 1.000000, 9.000000, 1, 8.538354
100, 88142, 27, 292, 1546, 76.062604, 191.465408, 16.971669, 17.246108, 17.922341, 6.132500, 1.000000, 8.000000, 1, 2.370136
100, 88142, 27, 291, 1546, 76.064643, 191.471098, 16.995122, 17.243166, 17.915591, 8.136250, 1.000000, 8.000000, 1, 7.087674
100, 88142, 27, 290, 1546, 76.066679, 191.476806, 16.992551, 17.238943, 17.908418, 3.305000, 1.000000, 8.000000, 1, 0.328824
100, 88142, 27, 289, 1546, 76.068714, 191.482521, 16.963232, 17.241068, 17.904628, 4.940000, 1.000000, 2.000000, 1, 0.400000
100, 88142, 27, 289, 1545, 76.069222, 191.483949, 16.929776, 17.183033, 17.914919, 3.676667, 1.000000, 6.000000, 1, 0.485924
100, 88142, 27, 288, 1545, 76.070749, 191.488228, 16.913220, 17.191108, 17.912367, 4.537500, 1.000000, 8.000000, 1, 1.212938
100, 88142, 27, 287, 1545, 76.072786, 191.493924, 16.894711, 17.212295, 17.908603, 6.048333, 1.000000, 6.000000, 1, 2.239482
100, 88142, 27, 286, 1545, 76.074822, 191.499621, 16.881052, 17.230022, 17.909295, 5.721250, 1.000000, 8.000000, 1, 3.360731
100, 88142, 27, 285, 1545, 76.076856, 191.505322, 16.958465, 17.253695, 17.911186, 9.287778, 1.000000, 9.000000, 1, 3.832480
100, 88142, 27, 284, 1545, 76.079143, 191.511737, 17.044465, 17.283660, 17.901179, 11.774286, 1.000000, 7.000000, 1, 4.596091
100, 88142, 27, 283, 1544, 76.082188, 191.520310, 17.019606, 17.234309, 17.921036, 15.640000, 1.000000, 4.000000, 1, 3.490179
100, 88142, 27, 282, 1544, 76.083203, 191.523171, 17.066334, 17.264083, 17.909484, 9.172500, 1.000000, 8.000000, 1, 5.587347
100, 88142, 27, 281, 1544, 76.085233, 191.528880, 17.117407, 17.286498, 17.889944, 16.827500, 1.000000, 8.000000, 1, 6.059890
100, 88142, 27, 280, 1544, 76.087264, 191.534580, 17.144880, 17.297702, 17.858259, 10.303333, 1.000000, 6.000000, 1, 2.737369
100, 88142, 27, 279, 1544, 76.089295, 191.540281, 17.053784, 17.292128, 17.842738, 8.087500, 1.000000, 8.000000, 1, 2.205883
100, 88142, 27, 278, 1544, 76.091329, 191.545960, 16.981728, 17.283295, 17.840054, 13.133333, 1.000000, 9.000000, 1, 6.522867
100, 88142, 27, 277, 1544, 76.093620, 191.552325, 16.913304, 17.283302, 17.840252, 17.460000, 1.000000, 2.000000, 1, 8.740000
100, 88142, 27, 277, 1543, 76.094129, 191.553740, 16.961705, 17.249980, 17.839285, 4.958333, 1.000000, 6.000000, 1, 1.904875
100, 88142, 27, 276, 1543, 76.095654, 191.557990, 16.984859, 17.268647, 17.835228, 4.242857, 1.000000, 7.000000, 1, 0.715296
100, 88142, 27, 275, 1543, 76.097686, 191.563670, 16.954786, 17.283714, 17.846007, 9.590000, 1.000000, 3.000000, 1, 4.428867
100, 88142, 27, 274, 1543, 76.100731, 191.572190, 16.992651, 17.298137, 17.860154, 4.182500, 1.000000, 4.000000, 1, 0.493578
100, 88142, 27, 273, 1543, 76.101747, 191.575032, 17.119285, 17.320501, 17.885709, 4.601250, 1.000000, 8.000000, 1, 0.640145
100, 88142, 27, 272, 1543, 76.103776, 191.580720, 17.099032, 17.344198, 17.901409, 9.024000, 1.000000, 5.000000, 1, 4.967465
100, 88142, 27, 271, 1543, 76.106056, 191.587140, 17.049448, 17.360635, 17.924283, 6.960000, 1.000000, 1.000000, 1, 0.000000
100, 88142, 27, 271, 1542, 76.106309, 191.587855, 17.120656, 17.348712, 17.897044, 12.677143, 1.000000, 7.000000, 1, 4.894708
100, 88142, 27, 270, 1542, 76.108079, 191.592864, 17.181096, 17.369834, 17.924117, 3.908750, 1.000000, 8.000000, 1, 1.126981
100, 88142, 27, 269, 1542, 76.110101, 191.598591, 17.146719, 17.392589, 17.949662, 5.122000, 1.000000, 5.000000, 1, 1.188653
100, 88142, 27, 267, 1542, 76.114908, 191.612157, 17.252708, 17.425785, 17.985188, 7.180000, 1.000000, 5.000000, 1, 1.825815
100, 88142, 27, 266, 1542, 76.116174, 191.615719, 17.205604, 17.438028, 18.003801, 3.670000, 1.000000, 1.000000, 1, 0.000000
100, 88142, 27, 253, 1539, 76.144774, 191.696308, 17.148138, 17.464327, 17.930022, 7.325000, 1.000000, 2.000000, 0, 0.795000
100, 88142, 27, 252, 1539, 76.145279, 191.697739, 17.184615, 17.473430, 17.917632, 8.470000, 1.000000, 1.000000, 0, 0.000000
100, 88142, 27, 250, 1539, 76.150072, 191.711387, 17.230358, 17.484989, 17.906706, 8.752000, 1.000000, 5.000000, 0, 3.521860
100, 88142, 27, 249, 1539, 76.151333, 191.714984, 17.203197, 17.489758, 17.900643, 20.143333, 1.000000, 9.000000, 0, 14.004087
100, 88142, 27, 248, 1539, 76.153604, 191.721450, 17.132115, 17.487863, 17.896801, 9.771250, 1.000000, 8.000000, 0, 4.689871
100, 88142, 27, 247, 1538, 76.155623, 191.727193, 17.100569, 17.466319, 17.904471, 5.713750, 1.000000, 8.000000, 1, 2.473676
100, 88142, 27, 246, 1538, 76.157642, 191.732940, 17.098252, 17.473464, 17.894876, 4.581250, 1.000000, 8.000000, 1, 1.291844
100, 88142, 27, 245, 1538, 76.159660, 191.738691, 17.145531, 17.481506, 17.887265, 7.560000, 1.000000, 8.000000, 1, 1.347284
100, 88142, 27, 244, 1538, 76.161680, 191.744440, 17.207808, 17.488201, 17.895590, 12.022222, 1.000000, 9.000000, 1, 3.278153
100, 88142, 27, 243, 1538, 76.163952, 191.750905, 17.244092, 17.496097, 17.911206, 15.887500, 1.000000, 8.000000, 1, 5.603835
100, 88142, 27, 242, 1538, 76.165971, 191.756666, 17.261520, 17.503916, 17.922737, 18.655000, 1.000000, 8.000000, 1, 12.525781
100, 88142, 27, 241, 1537, 76.167990, 191.762430, 17.275527, 17.542442, 17.922067, 13.316250, 1.000000, 8.000000, 1, 3.974591
100, 88142, 27, 240, 1537, 76.170013, 191.768175, 17.245701, 17.523272, 17.927923, 7.885000, 1.000000, 8.000000, 1, 4.466136
100, 88142, 27, 239, 1537, 76.172039, 191.773906, 17.228389, 17.500815, 17.928427, 13.516250, 1.000000, 8.000000, 1, 9.275986
100, 88142, 27, 238, 1537, 76.174067, 191.779636, 17.235283, 17.485694, 17.924095, 8.917778, 1.000000, 9.000000, 1, 1.971930
100, 88142, 27, 237, 1537, 76.176350, 191.786076, 17.208681, 17.467683, 17.913114, 24.457500, 1.000000, 8.000000, 1, 7.026478
100, 88142, 27, 236, 1537, 76.178382, 191.791794, 17.159685, 17.452583, 17.902617, 20.088333, 1.000000, 6.000000, 1, 4.099989
100, 88142, 27, 236, 1536, 76.179905, 191.796089, 17.144247, 17.469635, 17.897205, 16.995000, 1.000000, 2.000000, 1, 2.695000
100, 88142, 27, 235, 1536, 76.180413, 191.797523, 17.060840, 17.445928, 17.884453, 12.280000, 1.000000, 8.000000, 1, 1.400580
100, 88142, 27, 234, 1536, 76.182441, 191.803277, 16.963579, 17.433475, 17.874891, 13.036250, 1.000000, 8.000000, 1, 1.690281
100, 88142, 27, 233, 1536, 76.184467, 191.809049, 16.896202, 17.421864, 17.877257, 13.950000, 1.000000, 8.000000, 1, 3.362027
100, 88142, 27, 232, 1536, 76.186493, 191.814827, 16.880841, 17.416001, 17.881056, 13.607500, 1.000000, 8.000000, 1, 3.040332
100, 88142, 27, 231, 1536, 76.188518, 191.820613, 16.902420, 17.417047, 17.888579, 9.876667, 1.000000, 9.000000, 1, 3.612112
100, 88142, 27, 230, 1536, 76.190795, 191.827137, 16.922477, 17.428738, 17.899685, 4.640000, 1.000000, 2.000000, 1, 0.110000
100, 88142, 27, 203, 1531, 76.247597, 191.990037, 16.910449, 17.364742, 17.839842, 11.886667, 1.000000, 3.000000, 1, 6.335100
100, 88142, 27, 202, 1531, 76.248358, 191.992237, 16.771540, 17.340099, 17.840811, 7.733750, 1.000000, 8.000000, 1, 4.307441
100, 88142, 27, 201, 1531, 76.250387, 191.998103, 16.804548, 17.324819, 17.850362, 3.312222, 1.000000, 9.000000, 1, 0.146574
100, 88142, 27, 200, 1531, 76.252669, 192.004702, 16.879921, 17.315525, 17.858834, 3.832500, 1.000000, 4.000000, 1, 0.236788
100, 88142, 27, 200, 1530, 76.253683, 192.007639, 16.922119, 17.371361, 17.851689, 3.510000, 1.000000, 4.000000, 1, 0.091378
100, 88142, 27, 199, 1530, 76.254696, 192.010579, 16.905440, 17.351033, 17.857153, 5.086000, 1.000000, 5.000000, 1, 1.850261
100, 88142, 27, 198, 1530, 76.256720, 192.016468, 16.934759, 17.335565, 17.865902, 11.722500, 1.000000, 8.000000, 1, 10.389254
100, 88142, 27, 197, 1530, 76.258746, 192.022352, 16.938036, 17.324458, 17.873980, 5.244286, 1.000000, 7.000000, 1, 3.183775
100, 88142, 27, 196, 1530, 76.260774, 192.028225, 16.895895, 17.327545, 17.885360, 5.276667, 1.000000, 3.000000, 1, 1.240170
100, 88142, 27, 195, 1530, 76.262806, 192.034078, 16.867839, 17.347689, 17.895825, 3.000000, 1.000000, 7.000000, 1, 0.201990
164, 88146, 10, 468, 1177, 76.267647, 192.047890, 13.923427, 16.325206, 17.537707, 3.912500, 1.000000, 4.000000, 1, 0.387452
164, 88146, 10, 409, 1369, 75.858367, 190.905102, 15.168813, 16.087383, 17.895958, 7.850000, 1.000000, 1.000000, 1, 0.000000
164, 88146, 10, 409, 1368, 75.858621, 190.905796, 15.105695, 15.966355, 17.911406, 3.438889, 1.000000, 9.000000, 1, 0.392922
164, 88146, 10, 409, 1367, 75.860910, 190.912023, 15.023875, 15.849173, 17.900285, 3.415714, 1.000000, 7.000000, 1, 0.251502
164, 88146, 10, 410, 1367, 75.862692, 190.916858, 14.799087, 15.885064, 17.899329, 3.450000, 1.000000, 1.000000, 1, 0.000000
164, 88146, 10, 410, 1366, 75.862947, 190.917548, 14.416631, 16.002260, 17.878928, 4.077778, 1.000000, 9.000000, 1, 0.892572
164, 88146, 10, 410, 1365, 75.865241, 190.923755, 14.151292, 16.071701, 17.857209, 4.523750, 1.000000, 8.000000, 1, 0.907578
164, 88146, 10, 410, 1364, 75.867281, 190.929271, 14.789776, 16.134600, 17.868762, 10.354286, 1.000000, 7.000000, 1, 9.551752
164, 88146, 10, 411, 1362, 75.872127, 190.942375, 14.492578, 16.227952, 17.968347, 4.333333, 1.000000, 6.000000, 1, 0.239421
164, 88146, 10, 411, 1361, 75.873659, 190.946513, 14.335182, 16.251727, 17.964179, 4.618571, 1.000000, 7.000000, 1, 1.890634
164, 88146, 10, 411, 1360, 75.876458, 190.954155, 13.935754, 16.259215, 17.927690, 3.550000, 1.000000, 2.000000, 1, 0.200000
164, 88146, 10, 412, 1360, 75.876965, 190.955559, 14.221060, 16.317618, 17.827112, 4.782500, 1.000000, 4.000000, 1, 1.165555
164, 88146, 10, 412, 1359, 75.879234, 190.961948, 13.945744, 16.294956, 17.813894, 11.425000, 1.000000, 4.000000, 1, 6.904381
164, 88146, 10, 412, 1358, 75.880239, 190.964812, 13.678395, 16.126408, 17.852143, 9.362500, 1.000000, 8.000000, 1, 5.276250
164, 88146, 10, 412, 1357, 75.882246, 190.970555, 13.656102, 15.985668, 17.807837, 6.315000, 1.000000, 6.000000, 1, 1.531380
164, 88146, 10, 413, 1356, 75.884261, 190.976262, 12.562009, 16.014844, 17.692009, 4.513333, 1.000000, 9.000000, 1, 1.313409
164, 88146, 10, 413, 1355, 75.886547, 190.982570, 12.446875, 15.949319, 17.317854, 6.090000, 1.000000, 8.000000, 1, 1.542133
164, 88146, 10, 413, 1354, 75.888602, 190.988031, 12.874892, 15.941433, 17.134738, 5.565556, 1.000000, 9.000000, 1, 1.787942
164, 88146, 10, 413, 1353, 75.890946, 190.993987, 13.298062, 16.122895, 17.238132, 6.450000, 1.000000, 1.000000, 1, 0.000000
164, 88146, 10, 414, 1353, 75.891207, 190.994637, 12.800703, 16.372683, 17.307351, 6.392857, 1.000000, 7.000000, 1, 1.753313
164, 88146, 10, 414, 1352, 75.893046, 190.999164, 12.840456, 16.461016, 17.415872, 15.625556, 1.000000, 9.000000, 1, 6.183674
164, 88146, 10, 414, 1351, 75.895405, 191.005016, 13.087056, 16.511485, 17.455799, 21.182500, 1.000000, 8.000000, 1, 30.548678
164, 88146, 10, 415, 1350, 75.897480, 191.010359, 14.014854, 16.488268, 17.638766, 12.160000, 1.000000, 9.000000, 1, 8.044609
164, 88146, 10, 415, 1349, 75.899789, 191.016523, 14.256584, 16.380502, 17.668291, 3.453750, 1.000000, 8.000000, 1, 0.676183
164, 88146, 10, 415, 1348, 75.901822, 191.022117, 14.441086, 16.164414, 17.718401, 3.863750, 1.000000, 8.000000, 1, 1.171654
164, 88146, 10, 415, 1347, 75.903838, 191.027806, 14.430143, 16.155286, 17.760419, 4.756667, 1.000000, 3.000000, 1, 1.247994
164, 88146, 10, 416, 1347, 75.904592, 191.029956, 14.669442, 16.133314, 17.817285, 3.943333, 1.000000, 6.000000, 1, 0.746094
164, 88146, 10, 416, 1346, 75.906095, 191.034271, 14.619529, 16.306269, 17.828546, 18.536250, 1.000000, 8.000000, 1, 13.706776
